z,n,name,levelEnergy(MeV),halflife,halflifeUnit,halflifeUncertainty,decayMode,branchingRatio,branchingRatioUncertainty
100,143,243Fm,0,231,ms,9,ε+β+,10,
100,143,243Fm,0,231,ms,9,ɑ,91,3
100,143,243Fm,0,231,ms,9,SF,9,3
100,142,242Fm,0,0.8,ms,0.2,SF,100,
100,149,249Fm,0,1.6,m,0.1,ɑ,15.6,1
100,149,249Fm,0,1.6,m,0.1,ε+β+,84.4,1
100,148,248Fm,0,34.5,s,1.2,ɑ,99.9,
100,148,248Fm,0,34.5,s,1.2,SF,0.1,0.05
100,148,248Fm,0,34.5,s,1.2,ε+β+,,
100,147,247Fm,0,31,s,1,ɑ,64,
100,147,247Fm,0,31,s,1,ε+β+,36,
100,147,247Fm,0.045,5.1,s,0.2,IT,12,2
100,147,247Fm,0.045,5.1,s,0.2,a,88,2
100,146,246Fm,0,1.53,s,0.04,ε+β+,1.3,
100,146,246Fm,0,1.53,s,0.04,ɑ,93.6,0.4
100,146,246Fm,0,1.53,s,0.04,SF,6.4,0.4
100,152,252Fm,0,25.38,h,0.12,ɑ,99.9977,0.0002
100,152,252Fm,0,25.38,h,0.12,SF,0.0023,0.0002
100,151,251Fm,0,5.3,h,0.08,ɑ,1.8,0.13
100,151,251Fm,0,5.3,h,0.08,ε+β+,98.2,0.13
100,150,250Fm,0,30.9,m,1.0,SF,0.0069,0.001
100,150,250Fm,0,30.9,m,1.0,ɑ,100,
100,150,250Fm,0,30.9,m,1.0,ε,,
100,150,250Fm,1.1992,1.9,s,0.05,IT,100,
100,150,250Fm,1.1992,1.9,s,0.05,a,,
100,156,256Fm,0,157.1,m,1.2,ɑ,8.1,0.3
100,156,256Fm,0,157.1,m,1.2,SF,91.9,0.3
100,155,255Fm,0,20.07,h,0.07,ɑ,100,
100,155,255Fm,0,20.07,h,0.07,SF,0.000024,0.00001
100,154,254Fm,0,3.24,h,0.002,ɑ,99.9408,0.0003
100,154,254Fm,0,3.24,h,0.002,SF,0.0592,0.0003
100,153,253Fm,0,3,d,0.12,ɑ,12,1
100,153,253Fm,0,3,d,0.12,ε,88,1
100,159,259Fm,0,1.5,s,0.2,SF,100,
100,158,258Fm,0,370,us,14,SF,100,
100,157,257Fm,0,100.5,d,0.2,ɑ,99.79,0.004
100,157,257Fm,0,100.5,d,0.2,SF,0.21,0.004
101,151,252Md,0,2.3,m,0.8,ε+β+,100,
101,151,252Md,0,2.3,m,0.8,ɑ,,
101,150,251Md,0,4.27,m,0.11,ɑ,10,1
101,150,251Md,0,4.27,m,0.11,ε+β+,90,1
101,150,251Md,0.85,1.37,s,0.06,IT,100,
101,153,254Md,0,10,m,3,ε+β+,100,
101,153,254Md,0.05,28,m,8,EC+B+,100,
101,152,253Md,0,6.45,m,+11.6-3.6,ɑ,0.7,
101,152,253Md,0,6.45,m,+11.6-3.6,ε+β+,99.3,
101,155,256Md,0,77.7,m,1.5,ε+β+,90.5,0.5
101,155,256Md,0,77.7,m,1.5,ɑ,9.5,0.5
101,155,256Md,0,77.7,m,1.5,SF,3,
101,154,255Md,0,27,m,2,SF,0.15,
101,154,255Md,0,27,m,2,ɑ,7,1
101,154,255Md,0,27,m,2,ε,93,1
101,157,258Md,0,51.52,d,0.29,ɑ,100,
101,157,258Md,0+X,57.5,m,1.1,SF,15,
101,157,258Md,0+X,57.5,m,1.1,a,1.2,
101,157,258Md,0+X,57.5,m,1.1,EC,85,15
101,156,257Md,0,5.52,h,0.05,SF,1,
101,156,257Md,0,5.52,h,0.05,ɑ,15,3
101,156,257Md,0,5.52,h,0.05,ε,85,3
101,159,260Md,0,31.8,d,0.5,ε,23,
101,159,260Md,0,31.8,d,0.5,SF,42,
101,159,260Md,0,31.8,d,0.5,ɑ,25,
101,159,260Md,0,31.8,d,0.5,β⁻,10,
101,158,259Md,0,1.61,h,0.06,ɑ,1.3,
101,158,259Md,0,1.61,h,0.06,SF,100,
101,144,245Md,0,0.33,s,+0.15-0.08,ɑ,100,
101,143,244Md,0,0.39,s,+0.22-0.1,ɑ,100,
101,143,244Md,0,0.39,s,+0.22-0.1,ε+β+,14,
101,146,247Md,0,1.2,s,0.08,ɑ,99.14,0.1
101,146,247Md,0,1.2,s,0.08,SF,0.86,0.1
101,146,247Md,0.153,0.24,s,0.02,IT,80,2
101,146,247Md,0.153,0.24,s,0.02,SF,20,2
101,145,246Md,0+X,0.9,s,0.2,ɑ,100,
101,145,246Md,0+X,0.9,s,0.2,ε+β+,,
101,145,246Md,0+X,0.9,s,0.2,SF,,
101,145,246Md,0+X,4.4,s,0.8,EC+B+,77,
101,145,246Md,0+X,4.4,s,0.8,a,23,
101,145,246Md,0+X,4.4,s,0.8,ECf,10,
101,148,249Md,0,25.6,s,0.9,ɑ,75,5
101,148,249Md,0,25.6,s,0.9,ε+β+,25,5
101,148,249Md,0+X,1.5,s,+1.2-0.5,IT,,
101,148,249Md,0+X,1.5,s,+1.2-0.5,a,,
101,147,248Md,0,7,s,3,ɑ,20,10
101,147,248Md,0,7,s,3,ε+β+,80,10
101,149,250Md,0,53.4,s,4.5,ε+β+,93,1
101,149,250Md,0,53.4,s,4.5,ɑ,7,1
101,149,250Md,0,53.4,s,4.5,ECf,0.02,
101,149,250Md,0.123,42.4,s,4.5,EC+B+,,
101,149,250Md,0.123,42.4,s,4.5,IT,,
101,149,250Md,0.123,42.4,s,4.5,a,,
102,158,260No,0,107,ms,8,SF,100,
102,157,259No,0,58,m,5,SF,10,
102,157,259No,0,58,m,5,ɑ,75,4
102,157,259No,0,58,m,5,ε,25,4
102,156,258No,0,1.23,ms,+0.12-0.11,SF,100,
102,155,257No,0,24.5,s,0.5,SF,1.5,
102,155,257No,0,24.5,s,0.5,ɑ,85,15
102,155,257No,0,24.5,s,0.5,ε,15,15
102,154,256No,0,2.93,s,0.07,ɑ,99.47,0.06
102,154,256No,0,2.93,s,0.07,SF,0.53,0.06
102,153,255No,0,3.52,m,0.18,ɑ,30,5
102,153,255No,0,3.52,m,0.18,ε+β+,70,5
102,152,254No,0,51.2,s,0.4,SF,0.17,0.02
102,152,254No,0,51.2,s,0.4,ɑ,90,1
102,152,254No,0,51.2,s,0.4,ε,10,1
102,152,254No,1.2964000000000002,265,ms,1,SF,0.02,0.012
102,152,254No,1.2964000000000002,265,ms,1,IT,99.98,0.012
102,152,254No,1.2964000000000002,265,ms,1,a,0.01,
102,151,253No,0,1.61,m,+0.05-0.05,ɑ,55,3
102,151,253No,0,1.61,m,+0.05-0.05,ε+β+,45,3
102,150,252No,0,2.45,s,0.01,ε+β+,1.7,0.9
102,150,252No,0,2.45,s,0.01,ɑ,65.3,0.5
102,150,252No,0,2.45,s,0.01,SF,33,0.8
102,150,252No,1.2546,109,ms,3,IT,100,
102,160,262No,0,&asymp;5,ms,,SF,100,
102,149,251No,0,0.8,s,0.01,ε+β+,,
102,149,251No,0,0.8,s,0.01,ɑ,91,
102,149,251No,0,0.8,s,0.01,SF,0.0014,
102,149,251No,0.106,1,s,0.04,a,100,
102,148,250No,0,4.6,us,0.2,SF,100,
102,147,249No,0,37.8,ms,2.5,ɑ,100,
102,147,249No,0,37.8,ms,2.5,SF,0.23,
103,159,262Lr,0,&asymp;4,h,,SF,10,
103,159,262Lr,0,&asymp;4,h,,ε+β+,,
103,159,262Lr,0,&asymp;4,h,,ɑ,,
103,158,261Lr,0,42,m,+9-8,SF,100,
103,158,261Lr,0,42,m,+9-8,ɑ,,
103,155,258Lr,0,3.86,s,+0.24-0.23,ɑ,97.4,1.8
103,155,258Lr,0,3.86,s,+0.24-0.23,ε+β+,2.6,1.8
103,154,257Lr,0,5.9,s,0.4,ε+β+,15,
103,154,257Lr,0,5.9,s,0.4,ɑ,100,
103,154,257Lr,0,5.9,s,0.4,SF,0.033,
103,154,257Lr,0+X,0.203,s,+0.164-0.063,IT,,
103,154,257Lr,0+X,0.203,s,+0.164-0.063,a,,
103,157,260Lr,0,3,m,0.5,ɑ,60,
103,157,260Lr,0,3,m,0.5,ε+β+,40,
103,156,259Lr,0,6.22,s,+0.28-0.27,ɑ,78,2
103,156,259Lr,0,6.22,s,+0.28-0.27,SF,22,2
103,151,254Lr,0,11.9,s,0.9,ε+β+,28.3,1.9
103,151,254Lr,0,11.9,s,0.9,ɑ,71.7,1.9
103,151,254Lr,0,11.9,s,0.9,SF,0.1,
103,151,254Lr,0.108,20.3,s,4.2,a,,
103,151,254Lr,0.108,20.3,s,4.2,EC+B+,,
103,151,254Lr,0.108,20.3,s,4.2,IT,,
103,150,253Lr,0,0.65,s,0.04,ɑ,99,
103,150,253Lr,0,0.65,s,0.04,SF,1,0.6
103,150,253Lr,0+X,1.44,s,0.1,a,88,
103,150,253Lr,0+X,1.44,s,0.1,SF,12,3
103,153,256Lr,0,27.9,s,1.0,ɑ,85,
103,153,256Lr,0,27.9,s,1.0,ε+β+,15,
103,152,255Lr,0,31.1,s,1.1,ε+β+,0.3,0.1
103,152,255Lr,0,31.1,s,1.1,ɑ,99.7,0.1
103,152,255Lr,0,31.1,s,1.1,SF,0.1,
103,152,255Lr,0.038,2.54,s,0.04,IT,60,
103,152,255Lr,0.038,2.54,s,0.04,a,40,
103,161,264Lr,0,4.9,h,+2.1-1.3,SF,100,
103,163,266Lr,0,11,h,+21-5,SF,100,
103,148,251Lr,0,24.4,ms,+7.0-4.5,ɑ,100,
103,148,251Lr,0.117,42,ms,+42-14,a,88,
103,149,252Lr,0,0.35,s,+0.08-0.07,ɑ,,
103,149,252Lr,0,0.35,s,+0.08-0.07,SF,2,
103,149,252Lr,0,0.35,s,+0.08-0.07,ε+β+,,
104,163,267Rf,0,1.3,h,+2.3-0.5,SF,100,
104,161,265Rf,0,1,m,+1.2-0.3,SF,100,
104,161,265Rf,0,1,m,+1.2-0.3,ɑ,,
104,156,260Rf,0,21.7,ms,0.8,ɑ,35,
104,156,260Rf,0,21.7,ms,0.8,SF,65,
104,155,259Rf,0,2.5,s,+0.3-0.2,ε+β+,15,4
104,155,259Rf,0,2.5,s,+0.3-0.2,ɑ,85,4
104,155,259Rf,0,2.5,s,+0.3-0.2,SF,3,
104,154,258Rf,0,9.81,ms,0.68,ɑ,4.9,1.6
104,154,258Rf,0,9.81,ms,0.68,SF,95.1,1.6
104,153,257Rf,0,4.5,s,0.2,ε+β+,9.4,1.4
104,153,257Rf,0,4.5,s,0.2,ɑ,89.3,1.4
104,153,257Rf,0,4.5,s,0.2,SF,1.3,0.3
104,153,257Rf,0.075,4.38,s,0.05,EC+B+,4.6,0.6
104,153,257Rf,0.075,4.38,s,0.05,SF,0.4,0.2
104,153,257Rf,0.075,4.38,s,0.05,a,81,2
104,153,257Rf,0.075,4.38,s,0.05,IT,14,1
104,159,263Rf,0,13.63,m,+7.41-7.41,SF,100,
104,159,263Rf,0,13.63,m,+7.41-7.41,ɑ,,
104,158,262Rf,0,47,ms,35,SF,100,
104,157,261Rf,0+X,70,s,3,ɑ,100,
104,157,261Rf,0+X,2.2,s,0.3,a,18,5
104,157,261Rf,0+X,2.2,s,0.3,SF,82,5
104,152,256Rf,0,6.76,ms,0.06,ɑ,0.31,0.1
104,152,256Rf,0,6.76,ms,0.06,SF,99.69,0.17
104,151,255Rf,0,1.67,s,0.02,ε+β+,0.08,
104,151,255Rf,0,1.67,s,0.02,ɑ,49,1.1
104,151,255Rf,0,1.67,s,0.02,SF,51,1.1
104,150,254Rf,0,22.8,us,1.0,ɑ,1.5,
104,150,254Rf,0,22.8,us,1.0,SF,100,
104,149,253Rf,0,10.3,ms,1.1,ɑ,13,
104,149,253Rf,0,10.3,ms,1.1,SF,87,
105,163,268Db,0,26.4,h,2.2,ɑ,55,
105,163,268Db,0,26.4,h,2.2,SF,45,
105,165,270Db,0,15,h,+10-4,SF,100,
105,165,270Db,0,15,h,+10-4,ɑ,,
105,162,267Db,0,79,m,+94-28,SF,100,
105,161,266Db,0,0.4,h,+1.7-0.2,SF,100,
105,161,266Db,0,0.4,h,+1.7-0.2,ε+β+,,
105,161,266Db,0,0.4,h,+1.7-0.2,ɑ,,
105,153,258Db,0,2.08,s,0.29,ɑ,64,10
105,153,258Db,0,2.08,s,0.29,ε+β+,36,10
105,153,258Db,0.051000000000000004,4.37,s,0.16,a,77,8
105,153,258Db,0.051000000000000004,4.37,s,0.16,EC+B+,23,8
105,152,257Db,0,2.3,s,0.2,ɑ,94,
105,152,257Db,0,2.3,s,0.2,SF,6,
105,152,257Db,0.25,670,ms,60,a,87,
105,152,257Db,0.25,670,ms,60,SF,13,
105,155,260Db,0,1.51,s,0.12,ɑ,90,6
105,155,260Db,0,1.51,s,0.12,SF,10,6
105,154,259Db,0,0.51,s,0.16,ɑ,100,
105,157,262Db,0,34.4,s,+2.8-2.6,ε+β+,5,
105,157,262Db,0,34.4,s,+2.8-2.6,ɑ,47,7
105,157,262Db,0,34.4,s,+2.8-2.6,SF,53,7
105,156,261Db,0,4.1,s,+1.4-0.8,ɑ,27,27
105,156,261Db,0,4.1,s,+1.4-0.8,SF,73,27
105,158,263Db,0,27,s,+10-7,ε+β+,3,
105,158,263Db,0,27,s,+10-7,ɑ,42,4
105,158,263Db,0,27,s,+10-7,SF,55,4
105,151,256Db,0,1.9,s,+0.4-0.3,ε+β+,30,8
105,151,256Db,0,1.9,s,+0.4-0.3,ɑ,70,8
105,151,256Db,0,1.9,s,+0.4-0.3,SF,,
105,150,255Db,0+X,54,ms,-1,SF,77,
105,150,255Db,0+X,54,ms,-1,ɑ,,
105,150,255Db,0+X,2.8,ms,-1.0,SF,100,
105,150,255Db,0+X,2.8,ms,-1.0,a,,
106,158,264Sg,0,60,ms,+26-20,ɑ,20,
106,158,264Sg,0,60,ms,+26-20,SF,80,
106,157,263Sg,0,0.9,s,+0.17-0.16,ɑ,87,8
106,157,263Sg,0,0.9,s,+0.17-0.16,SF,13,8
106,157,263Sg,0.05,427,ms,106,a,100,
106,157,263Sg,0.05,427,ms,106,SF,,
106,157,263Sg,0.05,427,ms,106,IT,,
106,156,262Sg,0,11.4,ms,2.4,ɑ,6,6
106,156,262Sg,0,11.4,ms,2.4,SF,94,6
106,155,261Sg,0,183,ms,5,ε+β+,1.3,0.3
106,155,261Sg,0,183,ms,5,ɑ,98.1,0.4
106,155,261Sg,0,183,ms,5,SF,0.6,0.2
106,154,260Sg,0,4.83,ms,0.37,ɑ,71,3
106,154,260Sg,0,4.83,ms,0.37,SF,29,3
106,153,259Sg,0,0.4,s,0.06,ε+β+,13,
106,153,259Sg,0,0.4,s,0.06,ɑ,97,1
106,153,259Sg,0,0.4,s,0.06,SF,3,1
106,153,259Sg,0.09,0.23,s,0.03,a,97,1
106,153,259Sg,0.09,0.23,s,0.03,SF,3,1
106,152,258Sg,0,2.7,ms,+0.5-0.4,ɑ,20,
106,152,258Sg,0,2.7,ms,+0.5-0.4,SF,100,
106,159,265Sg,0+X,16,s,+2.4-2.1,ɑ,50,
106,159,265Sg,0+X,16,s,+2.4-2.1,SF,50,
106,159,265Sg,0+X,8.8,s,+1.8-1.3,a,49,
106,159,265Sg,0+X,8.8,s,+1.8-1.3,SF,51,
106,161,267Sg,0,1.4,m,+0.9166666666666666-0.4,ɑ,17,
106,161,267Sg,0,1.4,m,+0.9166666666666666-0.4,SF,83,
106,160,266Sg,0,0.34,s,+0.12-0.09,SF,100,
106,165,271Sg,0,1.6,m,+1.4666666666666666-0.5166666666666667,ɑ,50,
106,165,271Sg,0,1.6,m,+1.4666666666666666-0.5166666666666667,SF,50,
106,163,269Sg,0,2.27,m,+1.73-0.68,ɑ,100,
107,171,278Bh,0,19,m,+55-5,ɑ,50,
107,171,278Bh,0,19,m,+55-5,SF,100,
107,155,262Bh,0,88,ms,+11-10,ɑ,100,
107,155,262Bh,0.25,9.4,ms,+1.7-1.6,a,100,
107,154,261Bh,0,11.7,ms,+3.7-2.4,ɑ,100,
107,154,261Bh,0,11.7,ms,+3.7-2.4,SF,10,
107,157,264Bh,0,0.99,s,+0.23-0.18,ɑ,85,
107,157,264Bh,0,0.99,s,+0.23-0.18,SF,15,
107,153,260Bh,0,35,ms,+19-9,ε+β+,18,
107,153,260Bh,0,35,ms,+19-9,ɑ,100,
107,153,260Bh,0,35,ms,+19-9,SF,18,
107,160,267Bh,0,16,s,+7-4,ɑ,100,
107,165,272Bh,0,9.4,s,1.2,ɑ,100,
107,167,274Bh,0,44,s,+34-13,ɑ,100,
107,167,274Bh,0,44,s,+34-13,SF,,
107,164,271Bh,0,1.5,s,+2.8-0.6,ɑ,100,
107,163,270Bh,0,1,m,+4.9-0.5,ɑ,100,
107,163,270Bh,0,1,m,+4.9-0.5,SF,,
107,159,266Bh,0,10,s,+2.6-1.7,ɑ,100,
107,159,266Bh,0,10,s,+2.6-1.7,SF,,
107,158,265Bh,0,0.94,s,+0.7-0.31,ɑ,100,
108,159,267Hs,0,53,ms,+12-8,ɑ,100,
108,159,267Hs,0+X,0.8,s,+4.0-0.4,a,,
108,158,266Hs,0,2.97,ms,+0.78-0.51,ɑ,76,9
108,158,266Hs,0,2.97,ms,+0.78-0.51,SF,24,9
108,158,266Hs,1.2,74,ms,+354-34,a,100,
108,157,265Hs,0,1.9,ms,+0.2-0.1,ɑ,100,
108,157,265Hs,0,1.9,ms,+0.2-0.1,SF,1,
108,163,271Hs,0,,,,ɑ,100,
108,162,270Hs,0,7.6,s,+4.9-2.2,ɑ,50,
